source,source_url,root_url,base_url,name,generator,status_code,api_base_url,site_title,version,locale,extensions,source_or_base,package_list_count,package_list_source_base_or_apibase,tag_list_count,tag_list_source_base_or_apibase,organization_list_count,organization_list_source_base_or_apibase,oldest_metadata_created_date,most_recent_update_date,dates_source_base_or_apibase
datashades.info,https://ckancc.g-location-server.site,ckancc.g-location-server.site,https://ckancc.g-location-server.site,g-location-server.site,,200,,,,,,,,,,,,,,,
datashades.info,https://data.gov.bf,data.gov.bf,https://data.gov.bf,Error | Drupal,,500,,,,,,,,,,,,,,,
datashades.info,https://data.msmt.cz,data.msmt.cz,https://data.msmt.cz,AttributeError,,200,,,,,,,,,,,,,,,
datashades.info,http://data.kk.dk,data.kk.dk,http://data.kk.dk,"
        
Københavns Kommune

    ",,200,,,,,,,,,,,,,,,
datashades.info,http://dadosabertos.antaq.gov.br,dadosabertos.antaq.gov.br,http://dadosabertos.antaq.gov.br,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://ckan.test-app.vwtelecom.com,ckan.test-app.vwtelecom.com,https://ckan.test-app.vwtelecom.com,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://ckanmtp.ymparisto.fi,ckanmtp.ymparisto.fi,https://ckanmtp.ymparisto.fi,"
	Tervetuloa Meritietoportaaliin",,200,https://ckanmtp.ymparisto.fi,Marine Data Portal,2.9.0a,fi,"['syke_theme', 'stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'harvest', 'ckan_harvester', 'spatial_metadata', 'spatial_query', 'csw_harvester', 'csw_syke_mtp', 'resource_proxy', 'geo_view']",source,123,source_url,135,source_url,9,source_url,2020-01-27 15:01:59.900748,2023-02-11 01:04:57.839267,source_url
datashades.info,https://apgc.awi.de,apgc.awi.de,https://apgc.awi.de,Welcome - Arctic Permafrost Geospatial Centre,,200,https://apgc.awi.de,Arctic Permafrost Geospatial Centre,2.9.8,en,"['stats', 'text_view', 'image_view', 'recline_view', 'webpage_view', 'datastore', 'datapusher', 'resource_proxy', 'geo_view', 'geojson_view', 'wmts_view', 'shp_view', 'spatial_metadata', 'spatial_query', 'pages', 'scheming_datasets', 'scheming_groups', 'scheming_nerf_index', 'apgc_theme', 'ifacets', 'harvest', 'ckan_harvester', 'csw_harvester', 'waf_harvester', 'doc_harvester', 'spatial_harvest_metadata_api', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'structured_data', 'oaipmh_harvester']",source,347,source_url,276,source_url,24,source_url,2016-08-04 07:46:44.499440,2023-07-05 14:20:20.441090,source_url
datashades.info,https://dados.contraosagrotoxicos.org,dados.contraosagrotoxicos.org,https://dados.contraosagrotoxicos.org,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://data.maintenance.org.au,data.maintenance.org.au,https://data.maintenance.org.au,Welcome - Data - CTMTDS,,200,https://data.maintenance.org.au,Data - CTMTDS,2.8.3,en,"['envvars', 'restricted', 'oauth2', 'ittc_theme', 'image_view', 'text_view', 'recline_view', 'datastore', 'datapusher', 'dcat', 'dcat_json_interface', 'structured_data', 'scheming_datasets', 'repeating', 'composite']",source,0,source_url,37,source_url,9,source_url,2019-09-16 08:04:37.879860,2023-05-29 03:46:44.430694,source_url
datashades.info,https://ckan-d4s.d4science.org,ckan-d4s.d4science.org,https://ckan-d4s.d4science.org,Welcome - D4Science Catalogue,,200,https://catalogue.d4science.org,D4Science Catalogue,2.6.7,en_gcube,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'harvest', 'ckan_harvester', 'spatial_metadata', 'spatial_query', 'csw_harvester', 'waf_harvester', 'doc_harvester', 'geonetwork_harvester', 'pdf_view', 'privatedatasets', 'hierarchy_display', 'hierarchy_form', 'googleanalytics', 'rating', 'd4science_theme', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'resource_proxy', 'oaipmh']",source,91180,source_url,73886,source_url,38,source_url,2023-07-06 13:16:41.055059,2023-07-06 17:16:57.431979,source_url
datashades.info,http://dati.ustat.miur.it,dati.ustat.miur.it,http://dati.ustat.miur.it,Benvenuti - Open Data dell'istruzione superiore,,200,http://dati.ustat.miur.it,Open Data dell'istruzione superiore,2.8.7,it,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'dcat', 'harvest', 'ckan_harvester', 'multilang', 'multilang_harvester', 'dcatapit_pkg', 'dcatapit_org', 'dcatapit_config', 'ustat']",source,56,source_url,78,source_url,1,source_url,2017-01-30 11:01:46.724561,2023-06-23 15:24:02.184499,source_url
datashades.info,https://demo.datashades.com,demo.datashades.com,https://demo.datashades.com,Welcome - Datashades Demo,,200,https://demo.datashades.com,Datashades Demo,2.9.3,en,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'resource_proxy', 'xloader', 'scheming_datasets', 'spatial_metadata', 'spatial_query', 'resformat', 'pages', 'harvest', 'ckan_harvester', 'jmh', 'toolbelt_safe_upload']",source,338,source_url,503,source_url,9,source_url,2017-04-28 00:30:46.605446,2022-11-11 07:44:43.559953,source_url
datashades.info,http://dati.comune.matera.it,dati.comune.matera.it,http://dati.comune.matera.it,Connection Error,,200,http://dati.comune.matera.it,OpenData Matera,2.6.2,it,"['resource_proxy', 'geojson_view', 'geo_view', 'stats', 'webpage_view', 'text_view', 'image_view', 'recline_view', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'dcatapit_pkg', 'dcatapit_org', 'dcatapit_config']",source,243,source_url,459,source_url,2,source_url,2018-01-17 20:17:14.782411,2023-07-03 08:25:12.422881,source_url
datashades.info,http://dato.chequeado.com,dato.chequeado.com,http://dato.chequeado.com,Apache Tomcat/10.0.23,,200,,,,,,,,,,,,,,,
datashades.info,http://knowledge.omaha.org.cn,knowledge.omaha.org.cn,http://knowledge.omaha.org.cn,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,http://data.open.guelph.ca,data.open.guelph.ca,http://data.open.guelph.ca,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,http://data.tegalkab.go.id,data.tegalkab.go.id,http://data.tegalkab.go.id,Selamat datang - Data Terbuka - Kabupaten Tegal,,200,http://data.tegalkab.go.id,Data Terbuka - Kabupaten Tegal,2.8.1,id,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore']",source,75,source_url,560,source_url,90,source_url,2019-01-18 02:37:09.447756,2023-07-05 02:28:07.788444,source_url
datashades.info,http://opendatastore.brussels,opendatastore.brussels,http://opendatastore.brussels,AttributeError,,200,,,,,,,,,,,,,,,
datashades.info,https://edx.netl.doe.gov,edx.netl.doe.gov,https://edx.netl.doe.gov,Welcome - EDX,,200,https://edx.netl.doe.gov,EDX,2.9.0a,en,"['stats', 'image_view', 'spatial_metadata', 'spatial_query', 'resource_proxy', 'pdf_view', 'text_view', 'audio_view', 'video_view', 'datatables_view']",source,17165,source_url,11885,source_url,9,source_url,2012-04-27 16:20:32,2016-09-29 22:50:46.886390,source_url
datashades.info,https://govdata.de/ckan,govdata.de,https://govdata.de,Govdata.de - Seite nicht verfügbar,,404,https://ckan.govdata.de,GovData,2.10.1,de,"['activity', 'stats', 'text_view', 'image_view', 'recline_view', 'govdatade', 'harvest', 'dcat', 'dcat_rdf_harvester', 'structured_data', 'dcatde', 'dcatde_rdf_harvester', 'search_index_hook']",source,84333,source_url,58865,source_url,63,source_url,2021-06-02 11:21:15.752075,2023-07-05 09:06:46.977327,source_url
datashades.info,https://dataportal.geofyn.dk,dataportal.geofyn.dk,https://dataportal.geofyn.dk,AttributeError,,404,,,,,,,,,,,,,,,
datashades.info,https://canwin-datahub.ad.umanitoba.ca/data,canwin-datahub.ad.umanitoba.ca,https://canwin-datahub.ad.umanitoba.ca,Research Outputs - Canadian Watershed Information Network,,200,https://canwin-datahub.ad.umanitoba.ca,Canadian Watershed Information Network,2.9.7,en,"['ceos_template', 'unim_data_dictionary', 'dcat', 'structured_data', 'drupal_idp', 'harvest', 'citation', 'linechart', 'barchart', 'piechart', 'basicgrid', 'scheming_datasets', 'unim_scheming_organizations', 'scheming_nerf_index', 'create_typed_package', 'spatial_metadata', 'spatial_query', 'datastore', 'xloader', 'text_view', 'image_view', 'recline_view', 'datatables_view', 'officedocs_view', 'pdf_view', 'zip_view', 'recline_graph_view', 'recline_grid_view', 'webpage_view', 'recline_map_view', 'geo_view', 'geojson_view', 'resource_proxy', 'stats', 'fpx', 'metaexport', 'relationship', 'js_tweaks', 'googleanalytics', 'drupal_api', 'search_autocomplete', 'unim_sitemap']",source,313,source_url,207,source_url,30,source_url,2021-07-15 14:29:22.280473,2023-06-30 14:33:43.118331,source_url
datashades.info,https://data.vulekamali.gov.za,data.vulekamali.gov.za,https://data.vulekamali.gov.za,Welcome - vulekamali Datastore,,200,https://data.vulekamali.gov.za,vulekamali Datastore,2.7.5,en,"['stats', 'text_view', 'image_view', 's3filestore', 'extractor', 'discourse-sso-client', 'satreasury-dataset', 'satreasury-organization', 'satreasury-security', 'satreasury-search', 'satreasury-similar-datasets', 'googleanalytics', 'datastore', 'datapusher', 'webpage_view', 'sentry', 'envvars']",source,2356,source_url,1,source_url,17,source_url,2018-02-08 14:37:19.512605,2023-07-04 10:05:56.415474,source_url
datashades.info,https://www.geo2france.fr/ckan,www.geo2france.fr,https://www.geo2france.fr,Page non trouvée | Géo2France,,404,,,,,,,,,,,,,,,
datashades.info,http://opendata.semarangkota.go.id,opendata.semarangkota.go.id,http://opendata.semarangkota.go.id,Welcome - open,,200,,,,,,,28041,source_url,1160,source_url,59,source_url,2023-01-02 02:41:49.743739,2023-07-06 02:05:21.725615,source_url
datashades.info,https://data.sba.gov,data.sba.gov,https://data.sba.gov,Welcome - U.S. Small Business Administration (SBA) | Open Data,,200,https://data.sba.gov,U.S. Small Business Administration (SBA) | Open Data,2.9.2,en,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher']",source,25,source_url,79,source_url,10,source_url,2019-06-04 16:58:10.574557,2023-07-06 14:52:37.289613,source_url
datashades.info,http://dados.ufes.br,dados.ufes.br,http://dados.ufes.br,Bem vindo - Dados Abertos,,200,http://dados.ufes.br,Dados Abertos,2.6.1,pt_BR,"['datastore', 'stats', 'recline_view', 'datapusher', 'recline_grid_view']",source,5,source_url,9,source_url,1,source_url,2017-04-25 10:22:25.872151,2023-07-05 03:00:16.191435,source_url
datashades.info,https://data-test.toll.no,data-test.toll.no,https://data-test.toll.no,Page Redirection,,200,https://data-test.toll.no,Toll åpne data,2.8.3,no,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'resource_proxy', 'geo_view', 'pages', 'harvest', 'ckan_harvester', 'tolltheme', 'saml2', 'dcat', 'structured_data', 'scheming_datasets']",source,28,source_url,57,source_url,1,source_url,2021-06-04 06:15:48.132462,2023-07-06 17:02:41.294522,source_url
datashades.info,https://ckanviz.swige.unhcr.org,ckanviz.swige.unhcr.org,https://ckanviz.swige.unhcr.org,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://datos.gob.sv,datos.gob.sv,https://datos.gob.sv,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,http://dados.gov.br,dados.gov.br,http://dados.gov.br,Portal de Dados Abertos,,200,,,,,,,,,,,,,,,
datashades.info,https://dadosabertos.prefeitura.poa.br,dadosabertos.prefeitura.poa.br,https://dadosabertos.prefeitura.poa.br,Bem vindo - Dados Abertos - POA,,200,https://dadosabertos.poa.br,Dados Abertos - POA,2.7.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'webpage_view', 'pdf_view', 'recline_map_view', 'resource_proxy', 'datastore', 'datapusher', 'viewhelpers', 'dashboard_preview', 'linechart', 'barchart', 'piechart', 'basicgrid', 'navigablemap', 'choroplethmap', 'tema_datapoa', 'geo_view', 'geojson_view', 'wmts_view']",source,52,source_url,25,source_url,25,source_url,2019-09-30 19:01:11.566579,2023-07-06 05:05:20.658946,source_url
datashades.info,https://opendata.mzcr.cz,opendata.mzcr.cz,https://opendata.mzcr.cz,Vítejte - Katalog otevřených dat,,200,https://opendata.mzcr.cz,Katalog otevřených dat,2.8.1,cs_CZ,"['stats', 'text_view', 'image_view', 'recline_view', 'dataset_odczdataset']",source,124,source_url,118,source_url,70,source_url,2018-09-20 14:03:44.339191,2023-07-01 11:52:06.565885,source_url
datashades.info,http://b2find.eudat.eu,b2find.eudat.eu,http://b2find.eudat.eu,Welcome - B2FIND,,200,https://b2find9.cloud.dkrz.de,B2FIND,2.9.8,en,"['stats', 'text_view', 'image_view', 'recline_view', 'b2find', 'oaipmh']",source,1262286,source_url,556496,source_url,89,source_url,2023-07-06 05:55:57.411025,2023-07-06 06:36:13.231768,source_url
datashades.info,https://opendata.portdebarcelona.cat,opendata.portdebarcelona.cat,https://opendata.portdebarcelona.cat,Benvinguts - Portal Open Data del Port de Barcelona,,200,https://opendata.portdebarcelona.cat,Portal Open Data del Port de Barcelona,2.8.2,ca,"['stats', 'text_view', 'image_view', 'recline_view', 'recline_graph_view', 'datastore', 'datapusher', 'multilingual_dataset', 'multilingual_group', 'multilingual_tag', 'c3charts']",source,69,source_url,182,source_url,2,source_url,2021-01-30 17:06:06.622674,2023-07-06 17:18:05.897830,source_url
datashades.info,http://dados.mg.gov.br,dados.mg.gov.br,http://dados.mg.gov.br,Bem vindo - Portal de Dados Abertos do Estado de Minas Gerais,,200,https://dados.mg.gov.br,Portal de Dados Abertos do Estado de Minas Gerais,2.9.5,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'recline_grid_view', 'webpage_view', 'recline_graph_view', 'resource_proxy', 'geo_view', 'geojson_view', 'shp_view', 'googleanalytics']",source,28,source_url,71,source_url,8,source_url,2020-07-24 14:14:08.750736,2023-07-06 07:41:08.068995,source_url
datashades.info,http://datos.techo.org,datos.techo.org,http://datos.techo.org,Bienvenida - TECHO Datos Abiertos,,200,http://datos.techo.org,TECHO Datos Abiertos,2.8.3,es,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'googleanalytics']",source,32,source_url,40,source_url,14,source_url,2017-10-17 19:59:08.252641,2021-09-29 18:00:57.913808,source_url
datashades.info,https://data.cityofboston.gov,data.cityofboston.gov,https://data.cityofboston.gov,Homepage | Boston.gov,,200,,,,,,,,,,,,,,,
datashades.info,http://opendata.ayto-caceres.es,opendata.ayto-caceres.es,http://opendata.ayto-caceres.es,Inicio - OpenData Cáceres,,200,http://opendata.caceres.es,OpenData Cáceres,2.7.4,en,"['stats', 'text_view', 'image_view', 'opendatacc', 'recline_view', 'resource_proxy', 'geojson_view', 'dcat', 'federgob']",source,131,source_url,22,source_url,2,source_url,2016-04-21 07:11:24.235630,2023-03-31 22:00:38.561694,source_url
datashades.info,http://datos.misiones.gov.ar,datos.misiones.gov.ar,http://datos.misiones.gov.ar,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://dados.ifsp.edu.br,dados.ifsp.edu.br,https://dados.ifsp.edu.br,Bem vindo - Portal de Dados Abertos do IFSP ,,200,https://dados.ifsp.edu.br,Portal de Dados Abertos do IFSP ,2.9.5,pt_BR,"['oauth2', 'stats', 'text_view', 'image_view', 'recline_view']",source,33,source_url,123,source_url,1,source_url,2017-09-13 12:58:40.241633,2023-07-06 14:36:05.436551,source_url
datashades.info,https://www.eia.gov/environment/data.php/data,www.eia.gov,https://www.eia.gov,Environment Data - U.S. Energy Information Administration (EIA),,200,,,,,,,,,,,,,,,
datashades.info,https://dadosabertos.senado.gov.br/data,dadosabertos.senado.gov.br,https://dadosabertos.senado.gov.br,Dados Abertos,Plone - http://plone.com,200,,,,,,,,,,,,,,,
datashades.info,http://data.opendataportal.at,data.opendataportal.at,http://data.opendataportal.at,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://data.cityofdenton.com,data.cityofdenton.com,https://data.cityofdenton.com,Welcome - City of Denton Open Data,,200,https://data.cityofdenton.com,City of Denton Open Data,2.7.12,en,"['stats', 'resource_proxy', 'ags_fs_view', 'ags_ms_view', 'geo_view', 'geojson_view', 'wmts_view', 'shp_view', 'cartodbmap', 'c3charts', 'datatables_view', 'image_view', 'officedocs_view', 'pdf_view', 'webpage_view', 'cloudstorage', 'odata', 'datastore', 'xloader', 'harvest', 'ckan_harvester', 'datajson', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'structured_data', 'pages', 'showcase', 'dentontx_theme', 'security', 'zendesk', 'googleanalytics']",source,53,source_url,129,source_url,9,source_url,2016-08-16 21:25:53.200505,2023-07-06 13:01:15.625002,source_url
datashades.info,http://data.zagreb.hr,data.zagreb.hr,http://data.zagreb.hr,Welcome - Portal otvorenih podataka,,200,http://data.zagreb.hr,Portal otvorenih podataka,2.5.2,en,"['stats', 'datapusher', 'text_view', 'image_view', 'recline_view', 'datastore', 'resource_proxy', 'recline_map_view', 'recline_graph_view', 'recline_grid_view', 'webpage_view', 'novaTema']",source,149,source_url,194,source_url,1,source_url,2016-05-31 11:07:42.938447,2023-06-13 08:05:22.278770,source_url
datashades.info,https://ckan.project-hobbit.eu,ckan.project-hobbit.eu,https://ckan.project-hobbit.eu,Welcome - CKAN,,200,https://ckan.project-hobbit.eu,CKAN,2.6.0b,en_GB,"['stats', 'text_view', 'image_view', 'recline_view']",source,11,source_url,40,base_url,0,source_url,2023-07-06 13:28:57.907692,,
datashades.info,http://ecaidata.org,ecaidata.org,http://ecaidata.org,Welcome - ECAI CKAN Portal,,200,https://ecaidata.org,ECAI CKAN Portal,2.7.12,en,"['dcat', 'structured_data', 'datastore', 'datapusher', 'resource_proxy', 'stats', 'image_view', 'text_view', 'recline_view', 'pdf_view', 'webpage_view', 'ckanext_ECAI', 'spatial_metadata', 'spatial_query', 'shp_view', 'geo_view', 'wmts_view', 'timesearch']",source,1209,source_url,146,source_url,10,source_url,2014-03-19 05:07:43.355443,2019-04-26 04:00:50.245396,source_url
datashades.info,http://geodata.gov.gr,geodata.gov.gr,http://geodata.gov.gr,GEODATA.gov.gr,ckan 2.2.1,200,http://geodata.gov.gr,GEODATA.gov.gr,2.2.1,el,"['stats', 'recline_preview', 'pdf_preview', 'datastore', 'resource_proxy', 'multilingual_group', 'multilingual_tag', 'datastorer', 'spatial_metadata', 'spatial_query', 'publicamundi_errorware', 'publicamundi_multilingual_dataset', 'publicamundi_package', 'publicamundi_vector', 'publicamundi_raster', 'googleanalytics', 'publicamundi_geodata_theme', 'spatial_publicamundi_preview']",source,248,source_url,412,source_url,39,source_url,2015-08-16 22:57:05.047985,2021-02-09 07:00:29.948455,source_url
datashades.info,https://avindata.ca,avindata.ca,https://avindata.ca,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,http://dados.ibict.br,dados.ibict.br,http://dados.ibict.br,Bem vindo - Dados Abertos do Ibict,,200,https://dados.ibict.br,Dados Abertos do Ibict,2.6.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'resource_proxy']",source,42,source_url,74,source_url,1,source_url,2017-07-04 12:24:54.005638,2023-07-06 14:24:47.219666,source_url
datashades.info,https://data.aurin.org.au,data.aurin.org.au,https://data.aurin.org.au,Welcome - AURIN - Data Catalogue,,200,https://data.aurin.org.au,AURIN - Data Catalogue,2.9.9,en_AU,"['envvars', 'image_view', 'text_view', 'recline_view', 'geo_view', 'spatial_metadata', 'wmts_view', 'shp_view', 'aurintheme', 'harvest', 'spatial_query', 'geojson_view', 'resource_proxy']",source,5210,source_url,1783,source_url,108,source_url,2023-04-27 00:10:54.247349,2023-06-08 04:17:45.242322,source_url
datashades.info,https://beta.ukdataservice.ac.uk/datacatalogue/studies/#!?Search=%Page=1%Rows=10%Sort=0%DateFrom=440%DateTo=2020/ckan,beta.ukdataservice.ac.uk,https://beta.ukdataservice.ac.uk,UK Data Service › Studies,,200,,,,,,,,,,,,,,,
datashades.info,http://dadosabertos.dataprev.gov.br,dadosabertos.dataprev.gov.br,http://dadosabertos.dataprev.gov.br,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://opendata.euroinfosicilia.it,opendata.euroinfosicilia.it,https://opendata.euroinfosicilia.it,Benvenuti - OpenData EuroInfoSicilia,,200,https://opendata.euroinfosicilia.it,OpenData EuroInfoSicilia,2.9.1,it,"['stats', 'text_view', 'image_view', 'recline_view']",source,57,source_url,13,source_url,1,source_url,2020-12-09 14:08:09.949545,2023-04-17 12:45:05.038593,source_url
datashades.info,https://datasets.catalogue.data.gov.dk,datasets.catalogue.data.gov.dk,https://datasets.catalogue.data.gov.dk,Datavejviser,,200,,,,,,,,,,,,,,,
datashades.info,https://katalog.data.go.id,katalog.data.go.id,https://katalog.data.go.id,Satu Data Portal,,200,https://katalog.data.go.id,Portal Satu Data Indonesia,2.9.5,en,"['envvars', 'stats', 'image_view', 'text_view', 'recline_view', 'security', 'resource_proxy', 'saml2auth', 'sdi', 'geo_view', 'harvest', 'ckan_harvester', 'csw_harvester', 'spatial_metadata', 'spatial_query', 'scheming_datasets', 'create_typed_package', 'pdf_view', 'officedocs_view', 'geojson_view', 'shp_view', 'wmts_view', 'datatables_view', 'resourcedictionary', 'datastore', 'datapusher', 'pages', 'showcase', 'waf_harvester', 'doc_harvester', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'structured_data', 'oaipmh_harvester']",source,195908,source_url,43851,source_url,330,source_url,2022-11-28 15:20:47.281575,2023-07-06 13:47:22.054736,source_url
datashades.info,http://datapoa.com.br,datapoa.com.br,http://datapoa.com.br,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://poc-api.excise.go.th,poc-api.excise.go.th,https://poc-api.excise.go.th,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://usmart.io/#/org/angus/discovery?limit=20%offset=0%order=statistic.viewCount,usmart.io,https://usmart.io,uSmart,,200,,,,,,,,,,,,,,,
datashades.info,https://hub.satudata.bappenas.go.id,hub.satudata.bappenas.go.id,https://hub.satudata.bappenas.go.id,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://ckan.pearlpv-cost.eu,ckan.pearlpv-cost.eu,https://ckan.pearlpv-cost.eu,Welcome - Pearl PV CKAN Repository,,200,https://ckan.pearlpv-cost.eu,Pearl PV CKAN Repository,2.8.3,en,"['stats', 'text_view', 'image_view', 'recline_view', 'pdf_view', 'datastore', 'datapusher', 'scheming_datasets', 'pearlpv_theme', 'spatial_metadata', 'spatial_query']",source,4,source_url,110,source_url,8,source_url,2020-11-25 22:08:49.671010,2021-12-02 12:14:32.564778,source_url
datashades.info,https://ckan.africadatahub.org,ckan.africadatahub.org,https://ckan.africadatahub.org,Welcome - ADH Data Portal,,200,https://ckan.africadatahub.org,ADH Data Portal,2.9.0a,en,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 's3filestore']",source,129,source_url,364,source_url,11,source_url,2021-02-02 14:56:37.725094,2023-07-03 08:51:26.129500,source_url
datashades.info,https://oasishub.co,oasishub.co,https://oasishub.co,"
       Oasis Hub 
  ",,200,https://oasishub.co,OasisHUB,2.5.6,en,"['stats', 'text_view', 'image_view', 'recline_view', 'resource_proxy', 'geojson_view', 'geo_view', 's3filestore', 'oasis', 'ytp_comments', 'harvest', 'ckan_harvester', 'scheming_datasets', 'oasis_packages']",source,1034,source_url,864,source_url,,,2016-12-07 11:50:58.098155,2022-11-15 12:24:29.005508,source_url
datashades.info,https://dados.ufpr.br,dados.ufpr.br,https://dados.ufpr.br,AttributeError,,200,,,,,,,,,,,,,,,
datashades.info,https://leedsdatamill.org,leedsdatamill.org,https://leedsdatamill.org,Data Mill North – Open Data for the North of England,WordPress 5.2.1,200,http://datamillnorth.org,Data Mill North,3.0#datapress,,['datapress'],source,630,source_url,,,,,,,
datashades.info,http://annuario.comune.fi.it/ckan,annuario.comune.fi.it,http://annuario.comune.fi.it,Welcome! | Open Data,,200,,,,,,,,,,,,,,,
datashades.info,https://data.gov.md/ckan,data.gov.md,https://data.gov.md,Bun Venit - date.gov.md,ckan 2.2.1,200,http://date.gov.md/ckan,date.gov.md,2.2.1,ro,"['stats', 'text_preview', 'recline_preview', 'datastore', 'dategovmd', 'datapusher']",source,1176,source_url,1314,source_url,50,source_url,2014-02-23 22:02:07.002567,2023-07-06 13:26:27.340765,source_url
datashades.info,https://opendata.penghu.gov.tw,opendata.penghu.gov.tw,https://opendata.penghu.gov.tw,歡迎 - 澎湖縣政府資料開放平台,,200,http://opendata.penghu.gov.tw,澎湖縣政府資料開放平台,2.4.1,zh_TW,"['stats', 'text_view', 'image_view', 'datastore', 'datapusher', 'pages', 'swaggerplugin', 'getnewsfunctions']",source,444,source_url,392,source_url,37,source_url,2017-05-31 07:32:40.738594,2023-07-06 09:39:03.747908,source_url
datashades.info,https://datos.magyp.gob.ar,datos.magyp.gob.ar,https://datos.magyp.gob.ar,"
    Datos Agricultura, Ganadería y Pesca",,200,https://datos.magyp.gob.ar,,2.7.6,es,"['stats', 'text_view', 'image_view', 'recline_grid_view', 'hierarchy_display', 'hierarchy_form', 'dcat', 'structured_data', 'gobar_theme', 'datastore', 'seriestiempoarexplorer', 'datapusher', 'googleanalytics']",source,154,source_url,900,source_url,42,source_url,2018-10-04 14:22:59.457688,2023-06-26 16:53:21.637589,source_url
datashades.info,http://edu.mrpam.gov.mn,edu.mrpam.gov.mn,http://edu.mrpam.gov.mn,Тавтай морилно уу? - SESMIM Knowledge Portal,,200,http://178.128.34.255,SESMIM Knowledge Portal,2.8.1,mn_MN,"['stats', 'text_view', 'image_view', 'recline_view', 'recline_grid_view', 'recline_graph_view', 'pdf_view', 'resource_proxy', 'sesmim']",source,301,source_url,203,source_url,9,source_url,2018-09-19 06:59:34.738685,2020-02-16 12:58:17.779978,source_url
datashades.info,https://data.agglo-royan.fr,data.agglo-royan.fr,https://data.agglo-royan.fr,Bienvenue - Open Data CARA,,200,https://data.agglo-royan.fr,Open Data CARA,2.6.9,fr,"['stats', 'text_view', 'image_view', 'recline_view', 'recline_grid_view', 'recline_graph_view', 'pdf_view', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'datastore', 'datapusher', 'harvest', 'ckan_harvester', 'cas2', 'themeCara']",source,9,source_url,29,source_url,2,source_url,2016-07-05 10:25:22.404957,2023-06-30 23:00:24.123717,source_url
datashades.info,http://dadosabertos.unilab.edu.br,dadosabertos.unilab.edu.br,http://dadosabertos.unilab.edu.br,Bem vindo - Dados Abertos Unilab,,200,http://dadosabertos.unilab.edu.br,Dados Abertos Unilab,2.6.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'resource_proxy', 'pdf_view']",source,54,source_url,6,source_url,1,source_url,2017-06-14 17:03:39.013236,2023-04-03 12:28:26.022003,source_url
datashades.info,https://datos.do.magnet.cl,datos.do.magnet.cl,https://datos.do.magnet.cl,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://opendata.oorlogsbronnen.nl,opendata.oorlogsbronnen.nl,https://opendata.oorlogsbronnen.nl,AttributeError,,403,,,,,,,,,,,,,,,
datashades.info,https://dataplatformfiets.be,dataplatformfiets.be,https://dataplatformfiets.be,Connection Error,,403,,,,,,,,,,,,,,,
